image_name,condition,pilling,smell,color,type
f3aac07e-26f7-4881-a3f2-9bab56425ffb.jpg,3,3,True,Black,top
e9545170-ad2f-4e4b-ad13-0f31a7229834.jpg,3,3,True,White,bottom
c6b8abc7-94bb-4272-9776-b785280f6ff8.jpg,2,5,True,Black,top
44c21145-a96b-4b07-8558-0ad37066e101.jpg,4,3,False,Brown,top
a8fc9e92-eade-4e99-aa48-6dbf76f2e075.jpg,3,5,True,White,bottom
9a27bbe2-fd65-499b-8015-24fadd97b596.jpg,2,5,False,Black,bottom
15341bfd-bd9e-4391-adfc-6f8cf504460c.jpg,3,5,False,Blue,top
829540a7-87f8-4c32-8eda-701948825d67.jpg,5,5,False,Black,top
896b989c-d575-4019-afae-8bf57569013b.jpg,3,4,False,Pink,bottom
0cc562cb-7815-4e44-ba90-551a60defe62.jpg,3,5,True,Black,top
124220a6-4eb4-4865-856b-82cd6530489a.jpg,3,3,False,Pink,top
c5f96805-7f7c-48d6-ae9b-4a79c59ea48c.jpg,2,1,True,Black,top
d8e9a1ce-e0a9-4da5-8b50-fe52e2990a5c.jpg,1,5,True,Blue,bottom
e91b92c6-2b87-40b0-bdb8-b7867149bc0f.jpg,3,4,False,White,bottom
416dd2d1-f373-4241-bdb8-bfdd45608e59.jpg,3,5,False,Gray,top
6bb69fa1-30e2-421a-b836-378ea11d244d.jpg,2,5,False,Black,bottom
85878bd6-7eb4-41b5-8de5-1f1a521e20dc.jpg,3,5,True,Blue,bottom
43858fcf-d244-4a6f-9b61-903d02cfc21a.jpg,4,4,False,White,top
797aa038-1d9c-49b8-8784-ce98f8d1b850.jpg,2,2,False,White,bottom
f4321ac0-a5ee-4274-ac2f-cea7b7bc2968.jpg,3,4,True,Gray,top
5512f9a5-5e14-4ffb-bb4d-e107f85de309.jpg,3,3,False,Black,bottom
695e5b9e-b9e9-4f47-bbe5-d433434a3a15.jpg,1,1,False,Blue,top
5596a015-ea9d-4892-a1d3-c2035271ca9c.jpg,5,4,False,White,top
7d9e6348-1616-4977-ab78-e01de52a1d6b.jpg,3,4,False,Gray,bottom
d985279a-0fae-424e-aa41-1489c849e45e.jpg,5,5,False,White,top
f06cec29-2bad-414f-8b29-7e0f2747b5c5.jpg,5,5,False,Gray,top
8a76ba47-8ac0-4f8d-ade5-96f057d7f609.jpg,4,4,False,Gray,bottom
a87c8c60-6ab9-4d11-a0ea-4ed80ce46964.jpg,2,4,True,Blue,top
6525f183-fa29-470d-af60-9845bd13087f.jpg,3,5,True,Pink,top
3257266a-3243-4506-8655-9adf6955bcf3.jpg,3,4,True,Blue,top
43a6c5f4-ba63-470d-8ef4-7f6f924e4b18.jpg,3,4,False,Black,top
4969d1e3-0553-4031-b316-26106c44dfc3.jpg,2,1,True,Blue,top
c00d19eb-7ce2-4ca0-899f-75928b2d3ada.jpg,3,3,False,White,top
636b9071-9f1f-4696-8381-87cb553d656b.jpg,3,4,False,Pink,top
0ec7c530-e637-4a37-8674-0401dfe0e354.jpg,1,4,True,Gray,bottom
217e5e55-2758-466e-878d-dd736efd4921.jpg,2,3,True,Red,top
6de3287d-8140-4b3c-832b-f57bfd5482cc.jpg,3,5,True,Black,bottom
5098f05e-5e6d-4620-b025-fcf211f989d6.jpg,2,2,False,Blue,top
87fdd1b5-17d5-4b82-bd06-e6ed12cbbf6c.jpg,4,4,True,Orange,top
f8be743f-d9ad-4cc7-b5ab-a32beb82f4e3.jpg,3,4,False,Black,bottom
8bc1f23d-da64-4862-9915-a8734f55b3a8.jpg,3,5,False,Gray,top
8a6476bf-b90c-40c7-af13-7c0cea7863cc.jpg,3,3,True,White,top
1096037b-0403-4bc8-99ae-720938d667ea.jpg,2,5,False,Blue,bottom
d22fa5bb-ac38-482e-838c-75838c7a8512.jpg,5,5,False,Pink,top
c623c7e8-85b9-4323-af5d-fde49cc6a8be.jpg,4,5,True,Gray,top
15f4c72f-77ca-48ef-b4a3-1f67f2c238e9.jpg,2,5,False,Blue,top
3996cf74-feca-49a8-a7cf-f2abd146d2f8.jpg,1,1,True,Gray,top
12633354-2093-4720-a7c6-7173d4180f78.jpg,4,4,False,Orange,top
03870e81-32cf-4403-9291-27a45d7a3341.jpg,5,5,False,Green,top
ebdd779c-7c74-4fee-b3f2-64f0b3debab1.jpg,2,5,False,Black,bottom
c22bc0d5-b000-4dcf-bc2f-3f338287e545.jpg,4,4,False,Purple,bottom
fff3312d-b02e-4bca-a6c0-2e4530db3694.jpg,3,5,True,White,top
3526f70f-a8f6-4880-9579-fda51b629a94.jpg,1,1,True,Blue,top
f89f7eeb-f197-4409-8e63-90167cb44299.jpg,5,5,False,Black,bottom
669340ec-e535-45a3-b0e1-44b84656dfac.jpg,4,4,True,Black,top
878ae161-9e9c-4ba2-b2c7-a3eaeeb5fb47.jpg,2,3,True,Gray,bottom
f45dccd5-bf53-4610-b0a6-938d008bb547.jpg,4,5,False,Blue,bottom
af57320a-776d-434b-9aea-a97a5d5b049b.jpg,3,5,False,Red,top
5a249b14-734a-4681-830b-b74340627097.jpg,5,5,False,White,top
29dcc894-9753-4355-9123-1e0afe84c4fa.jpg,2,2,True,Black,top
c592520f-68d3-4223-8a60-a198b5a0d67c.jpg,2,5,True,Blue,bottom
99ea642f-87f5-4455-baed-a854a1bc9a96.jpg,2,2,False,Green,bottom
b13a59ed-7c43-45d6-b932-97ff184feec9.jpg,3,4,True,Black,bottom
01fbe9ad-3711-4fef-896b-84e9528d3bae.jpg,4,4,True,White,top
103b28c4-c79e-41ec-83c2-c9fcb8e84cf2.jpg,5,5,False,Pink,top
ffe6309a-21b2-4a33-8243-78bcd785e5d9.jpg,5,5,False,Black,top
91316415-b9e8-4035-a11f-20f46debcc33.jpg,3,3,False,Blue,top
48a40617-262a-449a-9e6b-ce98698f27e2.jpg,5,5,False,Black,top
8fbc97e6-e705-4496-b77c-0855a1e0f209.jpg,3,5,False,Green,top
16e25569-3620-4436-b3ed-0dcf074aac44.jpg,2,4,True,White,top
1e3c06d6-d4be-420e-90f0-8c54f54be2be.jpg,1,5,True,Black,top
003a86e8-63db-46c9-bf7b-bd3db66e2278.jpg,4,4,True,Orange,top
111b7fcd-60a9-488d-bb20-1c5e1d78410f.jpg,1,4,True,White,top
2b0e56c6-56bd-4924-b5ac-56b8c0cfe666.jpg,3,5,True,Red,bottom
dda47e7f-1572-42fc-9d74-051068a37cae.jpg,5,5,False,Green,top
af599544-1d3b-45c3-82b8-2e241a2c2262.jpg,3,4,True,Black,bottom
69bf5e9f-8a43-4284-813d-fc3bc489682e.jpg,2,4,True,White,top
83ce9d97-904d-405e-8870-6c158611856c.jpg,3,4,False,Blue,top
268ce7c4-233a-40cb-99fa-751eca4c7f8a.jpg,2,5,True,White,bottom
0ce7262b-9ecc-417c-8fa2-7420d6f5bb91.jpg,4,5,True,Yellow,top
f43a47f8-1b8a-4edc-be38-192f556a2e25.jpg,3,4,False,Pink,top
c709f835-5e2f-461b-a331-98c7d8a396af.jpg,5,5,False,Blue,bottom
5c3d42d8-bca6-4e10-9cb6-f7097ebfa475.jpg,5,5,True,Green,bottom
3f774129-1987-4430-a4bf-ec2d49efb5a3.jpg,4,5,False,Blue,bottom
51ca0fe7-e760-47ae-9e94-02f4029e2897.jpg,3,4,True,Black,top
8a961c1a-4842-46c3-8e5b-4ce53fe5dec6.jpg,2,5,False,Blue,bottom
3172fdeb-4593-4dfa-aa54-aa75b609ba98.jpg,4,5,True,Yellow,top
c6ecade7-bb49-4f79-9d66-282e68df1da8.jpg,3,3,False,Blue,bottom
05160f41-3a78-48eb-a533-738b0c268260.jpg,2,5,False,Blue,bottom
b61a4ac1-0b29-4b0b-8322-99f68f3b4fb5.jpg,2,4,True,White,top
150649a9-028e-4408-a727-a023d310b418.jpg,4,4,True,Pink,top
f9e16468-943a-4805-a677-cae34bfa9bdd.jpg,5,1,True,White,top
cb167e94-8859-4a8e-8290-080e62090e97.jpg,4,5,True,White,bottom
372ca9ec-26bb-4683-898a-f36c0ce86c8f.jpg,4,4,False,Blue,top
db6bb56a-3991-40b4-b2dd-ff2ff2f36a47.jpg,4,4,True,White,top
3c8b6f62-8b9f-48ad-bd35-1351278f28fa.jpg,2,4,False,White,top
fda717a0-bbb8-4b5c-ae98-9a8ee5d9e4d8.jpg,2,5,True,Black,bottom
9e183476-6a6a-4456-ae58-57e978e502ca.jpg,5,5,True,Orange,top
385ed34f-49af-4b29-80ce-b3cc417df1c9.jpg,5,5,False,White,bottom
7de4fb00-9837-4323-9310-c7bc663d07a5.jpg,2,5,True,Gray,top
61546238-ab14-4743-9db1-5ce72c8c4da7.jpg,5,5,False,Pink,top
5a2b55df-fed1-4769-a88c-0c413fc176ca.jpg,5,5,False,Pink,top
d411271a-da5a-407e-92f5-f9fa00fc5473.jpg,3,3,True,Gray,top
4a2096dd-54c7-4e1f-a895-bb2d66528f4c.jpg,2,3,True,Brown,top
3af063d3-184d-458d-80a2-d4c2021fd4bf.jpg,2,2,False,Green,top
c6603016-d0be-4916-81a8-b56fc51ea753.jpg,3,3,False,Purple,top
d16c03ee-223b-4188-8552-8988b6366a89.jpg,4,5,False,Black,bottom
d9728d52-7cf2-4789-b324-579e113e78f8.jpg,1,1,False,Black,top
194a408f-9a29-47cd-a934-088c85b8565c.jpg,4,4,False,White,top
faf7d42a-7799-4969-b538-afcfce03f883.jpg,5,5,False,White,top
3cc0e55c-b671-412a-9693-02fbb6253159.jpg,3,4,False,Black,bottom
8e26bde5-7d87-411c-b09a-f79d4a74d318.jpg,3,5,True,White,top
2e3163aa-74e8-4218-805d-10d8f9ae2fbd.jpg,3,3,False,White,top
0d8b6cc5-47a3-4501-95e6-29096dd524a8.jpg,2,4,True,Black,top
0d9142cb-35d1-4005-8736-63f2c50aa5fc.jpg,5,4,False,Blue,bottom
4ba5107c-291d-4a04-82c6-1563e589a1b2.jpg,4,4,True,Blue,bottom
77ee0a04-601e-40cb-93f5-159cb6aba5db.jpg,2,2,False,Blue,top
609f7967-7233-492d-b233-157d8feb0c92.jpg,3,5,False,Green,top
4e111031-4c92-48fb-ba06-6dacf53776ed.jpg,3,3,False,Blue,bottom
00298fd7-4e37-4906-899c-22160549966d.jpg,5,5,False,Blue,bottom
83a29385-676a-4911-900d-48e4703fd807.jpg,1,4,True,White,top
67ce5153-1607-4602-99cd-9757d482c17f.jpg,3,4,False,Blue,bottom
c7a282e9-7616-40bd-931b-fdf26938d1bd.jpg,4,4,False,Black,top
b63ea762-83a6-470a-8cca-95281159ae5e.jpg,3,4,True,Pink,top
e22dea60-2a1d-425e-8e40-7eb9fad85f5a.jpg,4,5,False,Blue,top
123606d3-14bb-4dea-a7c4-db182ef87a43.jpg,5,5,False,Red,top
5924aada-9a83-4e6e-9d85-550aa8f8d114.jpg,4,4,True,Pink,top
8ed516dc-076f-4292-8575-a86e9b740f3a.jpg,2,3,False,White,top
30534f5f-fcde-465b-b0aa-035b92b4b735.jpg,4,5,False,Black,top
723eae1d-70e0-4a63-820e-72e67bb8511b.jpg,2,3,False,White,top
d90f0a2a-0766-4345-a23c-41d4efba35fd.jpg,5,5,True,White,bottom
58d52ed7-278e-418e-abee-520117eb3a14.jpg,3,3,False,Gray,top
3d68d372-4abc-4b4f-97c8-0d111fcb35c7.jpg,4,5,False,White,top
3808d635-42d1-4d8f-8bcf-e9c83f7a0f57.jpg,4,5,False,Pink,top
f43cded7-aa65-4f81-a1be-c9ff324bf74a.jpg,3,5,False,Yellow,top
1f62d1f9-cb6b-4b60-9b44-c27181920cf5.jpg,5,5,False,Blue,bottom
6ef6ef05-dc44-4a7b-b4f7-a06ef16cf0a1.jpg,3,5,True,Black,top
afae431c-ae7e-47c4-a9ab-6d9a06138efd.jpg,4,4,True,Brown,bottom
15919088-ec19-4636-b4b3-d4dc7ab5f15b.jpg,2,5,False,Brown,top
7a4e35df-fb44-41de-bb54-39906933c554.jpg,3,4,False,Red,top
9c48e7ab-00cc-41ca-8b00-ce4ac0efa6ce.jpg,5,5,False,White,top
340b5a49-3d60-4e31-99dc-6561423f6175.jpg,2,1,True,Pink,top
dc2947d4-7509-4017-bb0b-9985d9f8d764.jpg,4,5,False,Blue,bottom
7f9ed597-90a2-4542-98b6-9fff6c7074a6.jpg,3,5,False,Blue,top
2fe8afbb-cf11-4f01-8d95-9f6af36e5713.jpg,3,4,True,Pink,top
66ff807f-120b-43be-9389-59f38d4285d2.jpg,5,5,False,Blue,top
e9285012-ae60-480b-8b34-fadb6c811c1d.jpg,2,4,False,Blue,top
002192bd-d4f8-4bc6-8f93-9b928e238808.jpg,3,3,False,Purple,top
69bb5b7b-c4c3-40a9-beea-cb081514e12d.jpg,3,3,True,White,top
b03fada1-8e6e-4ce7-a085-11b1b0638521.jpg,5,5,False,Yellow,bottom
aeeabf11-560b-45ba-ac17-62e2d90721d8.jpg,2,3,True,White,top
28d71d88-a153-45f8-8330-f5ee58072e3a.jpg,3,3,False,White,top
b42c6e10-9307-48c8-a407-8b6fe3e2f5a2.jpg,4,5,False,Purple,bottom
c26ff302-1e97-4eff-abd4-596ec5801c3d.jpg,3,5,True,Yellow,top
e0590fab-be88-40fc-bf0c-5d605da9065b.jpg,5,5,False,White,top
5147fc23-1ac4-4f7e-a2af-4d8210693877.jpg,5,5,False,Brown,top
3a47cd61-c46b-42d2-9750-6acdcc263196.jpg,3,4,True,Black,bottom
4b0d688f-c3f2-414b-b22e-67d65d80a68e.jpg,5,5,False,Blue,bottom
6a6bd6cd-1a8d-45a5-afb3-40d58488aab2.jpg,3,3,False,Yellow,bottom
82c76981-aa0e-49a2-a595-25e50e8f3d47.jpg,3,5,True,Pink,top
1d50d219-10fb-4411-8415-761e24368353.jpg,3,4,True,Blue,top
f2945cba-3c9c-49f0-b004-b36d42e1b015.jpg,1,1,False,Pink,top
3d45e564-ef7b-4d7a-a555-3904e7b423d5.jpg,1,5,False,Black,top
30e83637-a821-4985-aec0-2d2820542cf1.jpg,2,3,True,Black,top
dad2d30e-6c7b-49e8-b92a-66e7eb6e1a09.jpg,3,5,False,Black,bottom
1d056942-c68f-4d12-b93c-afd9755cfa71.jpg,5,5,False,Gray,top
be7e8a5e-556b-439b-9f6f-852d7a3f8a92.jpg,3,5,False,Blue,top
ba9282ab-5135-421a-8303-ba3549e6f8eb.jpg,3,3,False,Purple,top
9da420de-ed81-461b-8371-117235637a78.jpg,2,4,True,Pink,top
cddc670e-ec1f-4950-b066-9756e0e91266.jpg,5,5,False,Blue,top
a72036d8-e49a-4349-b0b5-32ffeba8e42d.jpg,5,5,False,Black,bottom
7a3f01a4-f056-4e95-a2be-ab9b967c83f2.jpg,3,4,True,Black,bottom
79b702af-9605-47b6-bae5-fc9c7d0150d0.jpg,2,5,True,Yellow,top
44127f0d-dcf1-432e-90d5-738d13d23f87.jpg,3,5,True,Pink,bottom
0cf5a6cf-d819-458b-8600-f8d296741f19.jpg,4,4,True,Orange,top
a08659db-9a87-4d75-91a9-acb8df5656af.jpg,3,3,False,Blue,top
9c589f00-d74e-4d70-ac54-43b728d7ccd6.jpg,2,1,False,Black,top
ef864365-397b-4680-8812-fc57e82c81a6.jpg,3,3,False,White,top
8609cb8e-ca58-4642-9e8b-5d066ee9bf8d.jpg,3,5,True,Brown,top
d130a75e-e68c-400d-88d6-5bf3f09364af.jpg,3,4,False,White,top
349b265a-1797-4371-8337-c56ac0b20fd5.jpg,2,2,True,White,bottom
605932f2-4fb9-435f-bd22-1d4150ce1e88.jpg,4,4,False,Black,top
7d2bf612-00a2-4046-b053-177a717b2ec8.jpg,4,5,True,Black,top
e27361d9-c98c-4716-bada-74c50c31fbf3.jpg,4,5,True,Yellow,top
50b2dc4d-ba8c-4788-a745-47f6aade56ff.jpg,3,3,True,Blue,bottom
301319db-ee7e-4bba-9ee2-6641806a6bbb.jpg,5,5,False,Purple,bottom
2ed0f614-9bb8-4f7a-9c38-427fb9370e35.jpg,5,5,False,Pink,top
429c4ddc-7a4e-4f43-9c2d-06f9e1e03516.jpg,4,5,False,Red,bottom
e2ed0cd5-d879-4b70-bf27-28d398768eb4.jpg,3,4,True,Blue,top
289d6b81-2917-4d09-bf5d-9e1c5d8ed434.jpg,1,1,False,Purple,top
3958d025-1f62-448f-b653-a0cba3bf5ba4.jpg,4,5,False,Gray,top
ef0ac514-534a-4704-a048-a908181c253c.jpg,2,2,False,Black,top
a6269761-55a7-4ecc-b751-ebccdffb4ab0.jpg,2,4,False,Gray,top
49f949d1-e4f4-412c-a31d-2a8388182ec7.jpg,2,5,False,Purple,top
d06dbd85-6b79-47e5-b5a5-c9e7bac62b14.jpg,2,4,True,Blue,bottom
1c148440-3536-4fce-870f-0de9b3418834.jpg,2,5,True,Yellow,top
5a5176ce-523f-4c10-9d85-18f3ef77a04a.jpg,5,5,False,Black,top
7a2d1dfd-73cd-43fa-91ef-de5ea93c9ccc.jpg,4,5,False,Red,top
9cbe7901-f79e-4a1f-aa1b-1bc9c662da26.jpg,4,4,True,Black,top
d0b60554-18f3-424b-b6df-0753d08044b4.jpg,3,5,False,White,top
afe976e5-89fd-4ad5-bed5-6b1e57823f2f.jpg,3,2,True,Green,top
48ca660a-db6a-4de2-8608-8fcc862cc16a.jpg,3,5,False,White,top
23f04b15-f5ec-42f3-8d5f-bc96b0c4fb00.jpg,5,5,True,Black,top
20a582b0-ef7d-4d72-8255-361470f49db0.jpg,3,5,False,Black,top
a0717f8e-9849-4864-beeb-d24a6b152ff5.jpg,5,3,False,White,bottom
bddb8b86-232f-401c-b6d5-c928e1ba959c.jpg,4,5,False,Green,top
88db6464-2a12-49b3-af7d-687853c2c069.jpg,2,5,True,Black,top
99c07523-75bd-43cf-a480-7ca0bdc4019c.jpg,4,5,False,White,top
fa84ff1a-d41e-4f82-bec4-18cca1a23be1.jpg,3,2,True,Blue,top
ed8356b2-4840-4918-bae3-fc3aef12d8e9.jpg,1,5,True,White,top
50bd3cca-3d45-49b0-b99b-34731e5bc193.jpg,2,5,True,White,top
172f3785-5788-4dc5-a34d-143e5405f4ab.jpg,2,2,False,White,top
11906f36-f0cf-448f-8a37-54d91a30dd49.jpg,3,4,True,Black,top
7d2cc68d-8186-4dad-83a6-72c1dfd51983.jpg,2,2,False,Blue,top
1085461c-bbe0-47bd-b1b2-276be6d932f0.jpg,3,5,False,Pink,top
346d83df-2315-4399-aec8-e05f05ad5ec6.jpg,3,3,False,Pink,top
b32ae99b-48f5-4860-b1d1-dc6ad8943b0e.jpg,5,5,True,White,top
f07ae908-cb05-4413-b12c-29b41cf0f927.jpg,3,4,False,Pink,top
554cd024-8de1-4fbb-b97c-53fd207251b6.jpg,3,5,False,Green,bottom
c96d9833-4211-468e-8bbe-a7d5e5a12849.jpg,2,4,True,Pink,top
05df086c-84ae-4c58-b9ff-73bbbd53e158.jpg,2,5,True,Black,top
b95942d6-c652-426a-9590-3a70dc12b45b.jpg,3,2,True,Yellow,top
b4cc0bec-679c-4529-a579-3fc048cdb582.jpg,2,5,False,Gray,top
44e82f6c-d7d3-4583-820e-1e3c12d15652.jpg,2,5,True,Blue,bottom
f8733035-b577-42fe-a566-0f605541408e.jpg,5,5,False,Black,top
c91e4aee-e230-4974-a723-42e1ad7d4dd1.jpg,3,4,True,Brown,top
bbd2d72b-a52a-42e9-a147-6533a8d0c000.jpg,4,4,False,Blue,top
2760fb4b-7dd6-4308-a754-5594dd9bdf7a.jpg,2,5,True,White,top
70025556-a361-4185-9df9-42ed6ce6891c.jpg,2,2,False,Yellow,top
e7fbb7d3-ce4d-45fb-97b2-3993b8305e38.jpg,5,5,False,White,top
b50c7f9c-97ca-4d38-bdc6-e4f7b20aa599.jpg,3,2,False,Orange,top
e2f8207f-0fc8-4813-b00d-b0984b4c7b2a.jpg,3,5,True,Black,top
e276a9c6-2564-4411-8c39-ca5b7b7b9f1b.jpg,3,2,True,Gray,top
3b2c6a69-ac4b-4307-b67d-dd0cdb03ef79.jpg,1,5,False,Blue,top
8bfbddaa-92b6-4b0b-a285-1b87e219e0fa.jpg,3,4,True,White,top
8be79b13-c3a6-4ce3-a399-0d0baa2d5c0e.jpg,3,3,False,Black,bottom
0c04c167-73f1-421d-8fb8-592b49473dbe.jpg,5,5,False,Black,bottom
b145e8fc-e837-4aaa-a5ac-01a76fc25bcf.jpg,3,5,False,Blue,bottom
403af15c-4492-4072-b479-fc38e80be591.jpg,4,4,False,Yellow,bottom
fc5e8664-3696-4d7e-896d-4a6578235295.jpg,2,4,True,Gray,bottom
f97a4951-9bb3-4aef-9ccd-e4a630faa9a8.jpg,4,5,False,Green,bottom
d5f7b452-930d-41d0-917a-24ed5aeca63a.jpg,2,2,True,Blue,top
